selling_price,year,km_driven,mileage,engine,max_power,age,make,model,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,X5,X.5
8.9,2018,7500,23,1498,98.96,5,FORD,ECOSPORT 2015-2021 1.5 DIESEL TITANIUM PLUS BSIV,1,0,1,0,0,0,1,1,0
7.75,2016,47227,14,2179,138.1,7,TATA,SAFARI STORME EX,0,0,1,0,0,0,1,0,1
4.35,2018,52000,33.54,998,67.04,5,MARUTI,WAGON R CNG LXI BSIV,0,0,0,0,0,0,1,1,0
1.85,2012,74000,20,1399,68.05,11,FORD,FIGO DIESEL ZXI,0,0,1,0,0,0,1,1,0
4.4,2011,47000,15.96,2523,62.1,12,MAHINDRA,BOLERO 2011-2019 SLX,0,0,1,0,0,0,1,0,1
4.5,2015,50000,18.6,1197,81.83,8,HYUNDAI,I20 SPORTZ 1.2,1,0,0,0,0,1,1,1,0
6,2017,100000,21.4,1197,83.1,6,MARUTI,BALENO ZETA 1.2,1,0,0,0,0,1,1,1,0
3.2,2014,35000,23.1,998,67.04,9,MARUTI,CELERIO VXI,1,0,0,0,0,1,1,1,0
7,2016,50000,21.19,1396,88.73,7,HYUNDAI,I20 ACTIVE 1.4 SX,1,0,1,0,0,0,1,1,0
6.3,2018,10000,18.16,1196,86.8,5,FORD,ASPIRE 1.2 TI-VCT TITANIUM,1,0,0,0,0,1,1,1,0
3.2,2016,10370,22.74,796,47.3,7,MARUTI,ALTO 800 VXI AIRBAG,1,0,0,0,0,1,1,1,0
4.65,2013,62000,16.8,1497,116.3,10,HONDA,CITY V MT,0,0,0,0,0,1,1,1,0
2.75,2011,70000,21.12,1248,88.8,12,TATA,MANZA AURA QUADRAJET BS IV,1,0,1,0,0,0,1,1,0
3.7,2013,250000,21.64,1461,84.8,10,NISSAN,SUNNY DIESEL XL,1,0,1,0,0,0,1,1,0
5.5,2016,40000,18.6,1197,81.83,7,HYUNDAI,I20 SPORTZ 1.2,1,0,0,0,0,1,1,1,0
4.45,2017,60000,22,1197,81.8,6,MARUTI,SWIFT VVT VXI,1,0,0,0,0,1,1,1,0
7.05,2013,67231,14,2179,138.1,10,TATA,SAFARI STORME VX,0,0,1,0,0,0,1,0,1
2.7,2013,64000,33.54,998,67.04,10,MARUTI,WAGON R CNG LXI BSIV,0,0,0,0,0,0,1,1,0
4.2,2012,142587,23.08,1461,63.1,11,NISSAN,MICRA DIESEL XV,0,0,1,0,0,0,1,1,0
4.75,2014,63000,26,1498,98.6,9,HONDA,CITY I DTEC SV,0,0,1,0,0,0,1,1,0
17.55,2015,80000,12.55,2982,168.5,8,TOYOTA,FORTUNER 4X4 MT,1,0,1,0,0,0,1,0,1
3.5,2011,55000,16.9,1497,100,12,HONDA,CITY 2017-2020 VTEC,0,0,0,0,0,1,1,1,0
5.75,2016,11000,18.6,1197,81.83,7,HYUNDAI,I20 2015-2017 SPORTZ OPTION 1.2,0,0,0,0,0,1,1,1,0
4.66,2016,66000,23.59,1364,67.06,7,TOYOTA,ETIOS LIVA GD,0,0,1,0,0,0,1,1,0
3.6,2017,17000,23.01,999,67,6,RENAULT,KWID 1.0 RXT OPTIONAL,1,0,0,0,0,1,1,1,0
2.75,2017,25000,24.7,796,47.3,6,MARUTI,ALTO 800 VXI OPTIONAL,1,0,0,0,0,1,1,1,0
3.2,2016,33350,19.44,1198,67,7,DATSUN,GO PLUS D,1,0,0,0,0,1,1,0,1
0.95,2000,45000,14,796,35,23,MARUTI,OMNI 5 STR STD,1,0,0,0,0,1,1,1,0
3.7,2015,62000,18.9,1197,82,8,HYUNDAI,GRAND I10 MAGNA,0,0,0,0,0,1,1,1,0
2.5,2013,30000,19.4,1198,86.8,10,HONDA,BRIO E MT,1,0,0,0,0,1,1,1,0
2.75,2009,59000,17.5,1298,85.8,14,MARUTI,SWIFT DZIRE ZXI,1,0,0,0,0,1,1,1,0
19.5,2015,20000,12.33,1991,375.48,8,MERCEDES-BENZ,GLA AMG 45 4MATIC,0,0,0,0,0,1,0,1,0
5.5,2014,86113,17.4,1497,117.3,9,HONDA,CITY I VTEC V,0,0,0,0,0,1,1,1,0
13.25,2016,45000,21.43,1364,87.2,7,TOYOTA,COROLLA ALTIS DIESEL D4DG,0,0,1,0,0,0,1,1,0
7.5,2018,10000,28.4,1248,74.02,5,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
2.9,2011,70000,18.06,1198,75,12,NISSAN,MICRA XV,0,0,0,0,0,1,1,1,0
2.72,2015,92537,20.51,998,67.04,8,MARUTI,WAGON R VXI,1,0,0,0,0,1,1,1,0
9.51,2019,27645,28.09,1248,88.5,4,MARUTI,CIAZ 1.3 ALPHA,0,0,1,0,0,0,1,1,0
2.8,2013,46242,20.92,998,67.1,10,MARUTI,ALTO K10 2010-2014 VXI,1,0,0,0,0,1,1,1,0
5.45,2013,70000,16.8,1497,116.3,10,HONDA,CITY V MT AVN,1,0,0,0,0,1,1,1,0
4.5,2020,6000,22.3,799,53.26,3,RENAULT,KWID RXT,1,0,0,0,0,1,1,1,0
4.8,2017,64000,18.6,1197,81.83,6,HYUNDAI,I20 2015-2017 MAGNA 1.2,0,0,0,0,0,1,1,1,0
10.6,2017,93000,15.4,1997,120,6,MAHINDRA,SCORPIO 1.99 S10,0,0,1,0,0,0,1,0,1
2.35,2013,26200,22.74,796,47.3,10,MARUTI,ALTO 800 LXI,0,0,0,0,0,1,1,1,0
5.9,2017,25000,21.4,1197,83.1,6,MARUTI,BALENO ZETA 1.2,1,0,0,0,0,1,1,1,0
7.5,2017,80000,18.49,1493,100,6,MAHINDRA,TUV 300 MHAWK100 T8 DUAL TONE,1,0,1,0,0,0,1,0,1
4.5,2016,70000,18.49,1493,100,7,MAHINDRA,TUV 300 T4,1,0,1,0,0,0,1,0,1
20.9025,2018,50000,12.9,2755,174.5,5,TOYOTA,FORTUNER 2016-2021 2.8 2WD AT BSIV,0,0,1,0,0,0,0,0,1
1.1,2008,80000,17.92,1086,62.1,15,HYUNDAI,SANTRO XING GLS,1,0,0,0,0,1,1,1,0
2.8,2007,110000,13.5,2179,115,16,MAHINDRA,SCORPIO M2DI,1,0,1,0,0,0,1,1,0
18.51,2016,55000,17.84,1395,147.51,7,AUDI,A4 30 TFSI PREMIUM PLUS,0,0,0,0,0,1,0,1,0
7.5,2018,25000,17.4,1497,117.3,5,HONDA,CITY I-VTEC S,1,0,0,0,0,1,1,1,0
4,2015,36000,18.9,1197,81.86,8,HYUNDAI,GRAND I10 MAGNA,0,0,0,0,0,1,1,1,0
5.3,2015,40000,26.59,1248,74,8,MARUTI,SWIFT DZIRE ZDI,1,0,1,0,0,0,1,1,0
8.7,2018,25000,16.55,2498,105,5,MAHINDRA,THAR CRDE,1,0,1,0,0,0,1,0,1
2.95,2018,30038,25.17,799,53.3,5,RENAULT,KWID RXL,0,0,0,0,0,1,1,1,0
3.7,2017,53000,27.28,1047,69,6,TATA,TIAGO 1.05 REVOTORQ XE,1,0,1,0,0,0,1,1,0
5.3,2018,5000,21.21,1197,81.8,5,MARUTI,SWIFT VXI,1,0,0,0,0,1,1,1,0
6,2014,41217,24.4,1120,71,9,HYUNDAI,XCENT 1.1 CRDI SX OPTION,1,0,1,0,0,0,1,1,0
3.5,2017,35000,24.04,999,67,6,RENAULT,KWID CLIMBER 1.0 AMT,1,0,0,0,0,1,0,1,0
4.7,2013,62000,22.7,1498,89.84,10,FORD,ECOSPORT 1.5 DV5 MT TITANIUM,0,0,1,0,0,0,1,1,0
3.9,2015,42000,25.83,1498,99,8,FORD,ASPIRE 1.5 TDCI TREND,1,0,1,0,0,0,1,1,0
1.16,2005,120000,13.2,1995,56,18,AMBASSADOR,AVIGO 2000 DSZ,1,0,1,0,0,0,1,1,0
9.2,2015,80000,15.4,2179,120,8,MAHINDRA,SCORPIO S10 7 SEATER,1,0,1,0,0,0,1,0,1
5.5,2013,60000,15.1,2179,140,10,MAHINDRA,XUV500 W8 2WD,1,0,1,0,0,0,1,0,1
6.35,2014,45000,22.32,1582,126.32,9,HYUNDAI,VERNA 1.6 SX,1,0,1,0,0,0,1,1,0
12.5,2017,50000,16,2179,140,6,MAHINDRA,XUV500 AT W8 FWD,0,0,1,0,0,0,0,0,1
3,2018,12000,24.7,796,47.3,5,MARUTI,ALTO 800 VXI,1,0,0,0,0,1,1,1,0
9.6,2018,12000,18,1497,117.6,5,HONDA,CITY I-VTEC CVT V,1,0,0,0,0,1,0,1,0
7.5,2018,15000,24.3,1248,88.5,5,MARUTI,VITARA BREZZA VDI OPTION,1,0,1,0,0,0,1,1,0
2.49,2011,63000,16.47,1198,73.9,12,VOLKSWAGEN,POLO PETROL TRENDLINE 1.2L,0,0,0,0,0,1,1,1,0
14,2018,30000,17.6,2179,153.86,5,TATA,HEXA XT,1,0,1,0,0,0,1,0,1
2.5,2011,160800,20,1399,68,12,FORD,FIGO DIESEL ZXI,1,0,1,0,0,0,1,1,0
6.1,2014,120000,22.32,1582,126.32,9,HYUNDAI,VERNA 1.6 SX,1,0,1,0,0,0,1,1,0
1.65,2010,62821,18.2,998,67.1,13,MARUTI,ZEN ESTILO VXI BSIII,0,0,0,0,0,1,1,1,0
5.45,2016,78247,21.7,1498,98.96,7,FORD,ECOSPORT 2015-2021 1.5 DIESEL AMBIENTE,0,0,1,0,0,0,1,1,0
4.8,2013,113000,22.32,1582,126.3,10,HYUNDAI,VERNA 1.6 CRDI EX MT,1,0,1,0,0,0,1,1,0
3.95,2014,52000,18.6,1197,81.83,9,HYUNDAI,I20 2015-2017 ASTA OPTION 1.2,0,0,0,0,0,1,1,1,0
4.95,2012,109000,12.99,2494,100.6,11,TOYOTA,INNOVA 2.5 G (DIESEL) 7 SEATER,0,0,1,0,0,0,1,0,1
4.7,2017,90000,18.9,1197,82,6,HYUNDAI,GRAND I10 ASTA OPTION,1,0,0,0,0,1,1,1,0
2,2011,35000,16.84,1193,64.4,12,TATA,INDICA EXETA EGLX,1,0,0,0,0,1,1,1,0
2.8,2010,90000,17,1896,105,13,SKODA,LAURA 1.9 TDI MT AMBIENTE,1,0,1,0,0,0,1,1,0
1.49,2008,62001,14.4,1399,94,15,CHEVROLET,AVEO 1.4 LS LIMITED EDITION,0,0,0,0,0,1,1,1,0
2,2011,98000,22.07,1199,73.9,12,VOLKSWAGEN,POLO DIESEL TRENDLINE 1.2L,0,0,1,0,0,0,1,1,0
6.99,2016,20000,21.19,1396,88.73,7,HYUNDAI,I20 ACTIVE 1.4 SX,1,0,1,0,0,0,1,1,0
3.15,2010,57000,14.28,1798,138.03,13,TOYOTA,COROLLA ALTIS 1.8 G,0,0,0,0,0,1,1,1,0
3.4,2014,21717,20.51,998,67.04,9,MARUTI,WAGON R VXI,1,0,0,0,0,1,1,1,0
5,2014,40000,20.45,1461,83.8,9,RENAULT,DUSTER 85PS DIESEL RXL,1,0,1,0,0,0,1,1,0
10.5,2017,50000,17.14,1497,117.6,6,HONDA,CITY I-VTEC ZX,1,0,0,0,0,1,1,1,0
6,2016,90000,19.6,1461,108.45,7,RENAULT,DUSTER 110PS DIESEL RXZ,1,0,1,0,0,0,1,1,0
4.78,2017,90000,20.5,1248,91.72,6,FIAT,AVVENTURA URBAN CROSS 1.3 MULTIJET ACTIVE,1,0,1,0,0,0,1,1,0
4.91,2017,27876,20.4,1197,81.8,6,MARUTI,SWIFT VXI OPTIONAL,0,0,0,0,0,1,1,1,0
20.9025,2016,56000,12.63,1999,177,7,LAND,ROVER DISCOVERY SPORT SI4 HSE,0,0,0,0,0,1,0,1,0
1.6,2008,57215,20.36,1197,78.9,15,HYUNDAI,I10 ASTA,1,0,0,0,0,1,1,1,0
9.85,2019,5400,18.27,998,118.35,4,HYUNDAI,VENUE SX TURBO BSIV,0,0,0,0,0,1,1,1,0
5,2014,60000,23.4,1248,74,9,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
3.35,2017,24800,23.84,1199,84,6,TATA,TIAGO 1.2 REVOTRON XT,1,0,0,0,0,1,1,1,0
0.85,2005,70000,19.7,796,46.3,18,MARUTI,ALTO LXI BSIII,1,0,0,0,0,1,1,1,0
9.5,2016,59450,21.9,1498,98.6,7,HONDA,BRV I-DTEC VX MT,0,0,1,0,0,0,1,0,1
7.4,2018,20000,17.1,1199,88.51,5,HONDA,JAZZ VX CVT,0,0,0,0,0,1,0,1,0
2,2010,90000,17,1405,71,13,TATA,INDICA VISTA TERRA 1.4 TDI,1,0,1,0,0,0,1,1,0
3.75,2013,34553,22,1197,81.8,10,MARUTI,SWIFT VXI,0,0,0,0,0,1,1,1,0
8.1,2018,40000,24.3,1248,88.5,5,MARUTI,VITARA BREZZA VDI,1,0,1,0,0,0,1,1,0
1.73,2010,350000,16.47,1198,73.9,13,VOLKSWAGEN,POLO PETROL TRENDLINE 1.2L,1,0,0,0,0,1,1,1,0
7,2017,50000,24.3,1248,88.5,6,MARUTI,VITARA BREZZA VDI,1,0,1,0,0,0,1,1,0
3.1,2016,70000,25.32,1198,77,7,MAHINDRA,KUV 100 MFALCON D75 K4,1,0,1,0,0,0,1,0,1
8.5,2017,120000,15.4,1997,120,6,MAHINDRA,SCORPIO 1.99 S4,1,0,1,0,0,0,1,0,1
2.85,2013,90000,22.54,1396,88.76,10,HYUNDAI,I20 ERA 1.4 CRDI,1,0,1,0,0,0,1,1,0
4.5,2014,120000,23.4,1248,74,9,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
11,2017,80000,19.67,1582,126.2,6,HYUNDAI,CRETA 1.6 CRDI SX,1,0,1,0,0,0,1,1,0
3.5,2011,155000,14,2498,112,12,MAHINDRA,XYLO E4 BS IV,1,0,1,0,0,0,1,0,1
10.8,2017,30000,15.4,1997,120,6,MAHINDRA,SCORPIO 1.99 S6 PLUS,1,0,1,0,0,0,1,0,1
5.3,2014,66100,26,1498,98.6,9,HONDA,CITY I DTEC V,0,0,1,0,0,0,1,1,0
6.8,2017,50000,28.4,1248,74.02,6,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
10.25,2017,42000,15.4,1997,120,6,MAHINDRA,SCORPIO 1.99 S4 PLUS,0,0,1,0,0,0,1,0,1
6.5,2017,55000,18.6,1197,81.83,6,HYUNDAI,I20 1.2 SPOTZ,1,0,0,0,0,1,1,1,0
1.94,2012,110699,20.36,1197,78.9,11,HYUNDAI,I10 MAGNA,0,0,0,0,0,1,1,1,0
6.86,2019,5000,21.4,1197,83.1,4,MARUTI,BALENO DELTA AUTOMATIC,1,0,0,0,0,1,0,1,0
2,2016,50000,22.74,796,47.3,7,MARUTI,ALTO 800 LXI,1,0,0,0,0,1,1,1,0
2.5,2010,44000,19.1,1197,85.8,13,MARUTI,SWIFT DZIRE VXI,0,0,0,0,0,1,1,1,0
7.3,2018,90000,24.3,1248,88.5,5,MARUTI,VITARA BREZZA VDI OPTION,1,0,1,0,0,0,1,1,0
6.5,2016,55000,17.01,1591,121.3,7,HYUNDAI,VERNA 1.6 VTVT SX,0,0,0,0,0,1,1,1,0
7.9,2017,45000,24.3,1248,88.5,6,MARUTI,VITARA BREZZA ZDI PLUS DUAL TONE,0,0,1,0,0,0,1,1,0
6.2,2017,30000,21.4,1197,83.1,6,MARUTI,BALENO ZETA 1.2,1,0,0,0,0,1,1,1,0
5.1,2013,50000,17.01,1591,121.3,10,HYUNDAI,VERNA 1.6 VTVT,1,0,0,0,0,1,1,1,0
3.75,2013,20000,15.37,1196,73,10,MARUTI,EECO 5 SEATER AC BSIV,1,0,0,0,0,1,1,1,0
5.25,2015,69000,19.01,1461,108.5,8,NISSAN,TERRANO XV 110 PS,0,0,1,0,0,0,1,1,0
6.2,2017,19843,21.21,1197,81.8,6,MARUTI,SWIFT DZIRE AMT VXI,0,1,0,0,0,1,0,1,0
2.7,2014,20000,19.09,1405,69.01,9,TATA,INDIGO LS (TDI) BS-III,1,0,1,0,0,0,1,1,0
9.5,2011,30000,11.4,2953,153.86,12,FORD,ENDEAVOUR 3.0L 4X4 AT,1,0,1,0,0,0,0,0,1
14.5,2017,52300,13.68,2393,147.51,6,TOYOTA,INNOVA CRYSTA 2016-2020 2.4 G MT,0,0,1,0,0,0,1,0,1
8.45,2016,40000,18,1497,117.3,7,HONDA,CITY I VTEC CVT SV,1,0,0,0,0,1,0,1,0
3.9,2014,61500,23.4,1248,74,9,MARUTI,SWIFT DZIRE LDI,0,0,1,0,0,0,1,1,0
3.95,2015,59000,18,1198,86.7,8,HONDA,AMAZE S I-VTECH,0,0,0,0,0,1,1,1,0
4.5,2018,40000,18.9,1197,81.86,5,HYUNDAI,GRAND I10 1.2 KAPPA SPORTZ DUAL TONE,1,0,0,0,0,1,1,1,0
17,2013,60000,17.68,1968,174.33,10,AUDI,A6 2.0 TDI,1,0,1,0,0,0,0,1,0
3.25,2013,61000,18.9,1197,82,10,HYUNDAI,GRAND I10 MAGNA,0,0,0,0,0,1,1,1,0
3.5,2016,70000,25.32,1198,77,7,MAHINDRA,KUV 100 MFALCON D75 K4,1,0,1,0,0,0,1,0,1
6.5,2013,63000,15.1,2179,140,10,MAHINDRA,XUV500 W8 2WD,0,0,1,0,0,0,1,0,1
12.5,2012,58000,12.3,1796,185,11,MERCEDES-BENZ,E-CLASS E 200 CGI,0,0,0,0,0,1,1,1,0
2.2,2013,40000,19,998,67.1,10,MARUTI,ZEN ESTILO VXI BSIV,1,0,0,0,0,1,1,1,0
3.5,2015,49000,17.21,1493,100,8,MAHINDRA,QUANTO C8,1,0,1,0,0,0,1,0,1
7.5,2017,22000,28.4,1248,74.02,6,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
2.99,2010,57977,17,1497,118,13,HONDA,CITY 1.5 V MT,0,0,0,0,0,1,1,1,0
3.78,2016,70000,24.4,1120,71,7,HYUNDAI,XCENT 1.1 CRDI BASE,1,0,1,0,0,0,1,1,0
20.9025,2018,13000,12.19,1997,237.36,5,LAND,ROVER RANGE ROVER EVOQUE CONVERTIBLE HSE DYNAMIC,0,0,0,0,0,1,0,0,0
13.25,2012,67000,17.33,1998,189.08,11,MINI,COOPER 3 DOOR S,0,0,0,0,0,1,0,0,0
5.24,2014,48242,20.77,1248,88.76,9,MARUTI,ERTIGA VDI,0,0,1,0,0,0,1,0,1
1.69,2012,68000,20,1399,68.05,11,FORD,FIGO DIESEL EXI,0,0,1,0,0,0,1,1,0
5,2014,40000,20.77,1248,88.8,9,MARUTI,ERTIGA ZDI,1,0,1,0,0,0,1,0,1
20,2012,98000,12.07,2967,241.4,11,AUDI,Q7 2006-2020 3.0 TDI QUATTRO PREMIUM PLUS,0,0,1,0,0,0,0,0,1
3.8,2013,113450,23.4,1248,74,10,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
4,2018,80000,20.51,998,67,5,MARUTI,WAGON R AMT VXI,1,0,0,0,0,1,0,1,0
5.65,2020,1000,20.3,1086,68,3,HYUNDAI,SANTRO SPORTZ SE AMT BSIV,0,0,0,0,0,1,0,1,0
3.35,2015,20292,20.51,998,67.04,8,MARUTI,WAGON R VXI,0,0,0,0,0,1,1,1,0
3,2010,67900,12.05,2179,120,13,MAHINDRA,SCORPIO 2009-2014 VLX 2WD 7S BSIV,0,0,1,0,0,0,1,0,1
2,2012,70000,25.44,936,57.6,11,CHEVROLET,BEAT DIESEL LS,1,0,1,0,0,0,1,1,0
10.51,2015,40000,15.4,1997,120,8,MAHINDRA,SCORPIO 1.99 S10,0,0,1,0,0,0,1,0,1
5.1,2017,60000,24,1186,73.97,6,HYUNDAI,GRAND I10 1.2 CRDI SPORTZ OPTION,1,0,1,0,0,0,1,1,0
3.7,2018,25000,24.04,999,67,5,RENAULT,KWID CLIMBER 1.0 AMT,1,0,0,0,0,1,0,1,0
2,2006,70000,18.9,998,67.1,17,MARUTI,WAGON R LXI,1,0,0,0,0,1,1,1,0
6.25,2018,21000,27.39,1248,74,5,MARUTI,BALENO DELTA 1.3,1,0,1,0,0,0,1,1,0
12.9,2018,39000,16.36,2179,140,5,MAHINDRA,SCORPIO S7 140 BSIV,0,0,1,0,0,0,1,0,1
8.9,2017,30000,15.8,1591,121.3,6,HYUNDAI,CRETA 1.6 E PLUS,0,0,0,0,0,1,1,1,0
4.2,2012,61000,22.32,1582,126.3,11,HYUNDAI,VERNA 1.6 CRDI,0,0,1,0,0,0,1,1,0
5,2017,5743,20.4,1197,83.11,6,MARUTI,SWIFT LXI OPTIONAL-O,0,1,0,0,0,1,1,1,0
7.5,2017,44000,20.45,1461,83.8,6,NISSAN,TERRANO XL PLUS 85 PS,0,0,1,0,0,0,1,1,0
6,2018,24200,18.9,1197,81.86,5,HYUNDAI,GRAND I10 1.2 KAPPA ASTA,1,0,0,0,0,1,1,1,0
5.9,2017,57000,27.39,1248,74,6,MARUTI,BALENO DELTA 1.3,1,0,1,0,0,0,1,1,0
1.9,2011,58000,20.36,1197,78.9,12,HYUNDAI,I10 MAGNA,0,0,0,0,0,1,1,1,0
5,2017,15000,19.44,1198,67,6,DATSUN,GO PLUS T OPTION BSIV,1,0,0,0,0,1,1,0,1
4.5,2017,10000,23.1,998,67.04,6,MARUTI,CELERIO ZXI OPTIONAL,1,0,0,0,0,1,1,1,0
5.5,2016,70000,17.45,1493,100,7,MAHINDRA,NUVOSPORT N8,1,0,1,0,0,0,1,0,1
1.7,2011,65000,18.6,1199,79.4,12,CHEVROLET,BEAT LT,0,0,0,0,0,1,1,1,0
6.5,2015,100000,15.1,2179,140,8,MAHINDRA,XUV500 W6 2WD,1,0,1,0,0,0,1,0,1
20.9025,2020,2000,11.29,2998,335,3,BMW,Z4 M40I,0,0,0,0,0,1,0,0,0
5,2020,10000,20.52,1197,81.8,3,MARUTI,WAGON R VXI OPT 1.2,1,0,0,0,0,1,1,1,0
5,2015,10000,16.9,1197,82,8,HYUNDAI,XCENT 1.2 KAPPA AT SX OPTION,1,0,0,0,0,1,0,1,0
1.4,2009,43000,19.7,796,46.3,14,MARUTI,ALTO LXI,1,0,0,0,0,1,1,1,0
3.49,2013,64000,18,1198,86.7,10,HONDA,AMAZE S PLUS I-VTEC,0,0,0,0,0,0,1,1,0
3.25,2014,30000,20.51,998,67.06,9,MARUTI,WAGON R VXI WITH ABS,1,0,0,0,0,1,1,1,0
4.35,2014,63000,17.8,1497,117.3,9,HONDA,CITY I VTEC S,0,0,0,0,0,1,1,1,0
4.55,2018,28000,31.79,998,58.33,5,MARUTI,CELERIO VXI CNG BSIV,0,0,0,0,0,0,1,1,0
20.9025,2018,25000,9.17,2995,335.25,5,LAND,ROVER DISCOVERY HSE LUXURY 3.0 SI6,1,0,0,0,0,1,0,0,1
7.55,2017,32226,17.8,1497,117.3,6,HONDA,CITY I VTEC V,0,0,0,0,0,1,1,1,0
6.5,2013,63432,13.73,1995,148,10,RENAULT,KOLEOS 2.0 DIESEL,0,0,1,0,0,0,0,1,0
20.9025,2018,8000,16.6,1798,177,5,AUDI,A3 CABRIOLET 40 TFSI PREMIUM PLUS,0,0,0,0,0,1,0,0,0
2.5,2013,80000,19.4,1198,86.8,10,HONDA,BRIO V MT,1,0,0,0,0,1,1,1,0
2.45,2014,65000,23.95,998,67.05,9,MARUTI,ALTO K10 VXI,1,0,0,0,0,1,1,1,0
13.5,2019,14000,20.8,1493,113.4,4,KIA,SELTOS HTK PLUS D,0,0,1,0,0,0,1,1,0
2.15,2013,90760,19.09,1396,69,10,TATA,INDIGO LX (TDI) BS III,1,0,1,0,0,0,1,1,0
4,2016,80000,19.09,1405,69.01,7,TATA,INDIGO LX (TDI) BS-III,1,0,1,0,0,0,1,1,0
3.1,2018,15000,24.04,999,67,5,RENAULT,KWID AMT RXL,1,0,0,0,0,1,0,1,0
12.65,2018,12851,20.37,1461,108.45,5,RENAULT,CAPTUR 1.5 DIESEL RXT,1,0,1,0,0,0,1,1,0
20.9025,2018,30000,14.28,1998,254.7,5,BMW,6 SERIES GT 630I LUXURY LINE,1,0,0,0,0,1,0,0,0
20.9025,2016,80000,9,4461,285.4,7,TOYOTA,LAND CRUISER 200 V8 PETROL,0,0,0,0,0,1,0,0,1
6.75,2018,32000,19.3,1248,73.9,5,MARUTI,SWIFT DZIRE VDI,0,0,1,0,0,0,1,1,0
5,2019,30000,20.52,1197,81.8,4,MARUTI,WAGON R VXI 1.2,1,0,0,0,0,1,1,1,0
3,2010,25000,20.36,1197,78.9,13,HYUNDAI,I10 SPORTZ OPTION,1,0,0,0,0,1,1,1,0
14.5,2016,35000,15.4,2179,120,7,MAHINDRA,SCORPIO S10 AT 2WD,1,0,1,0,0,0,0,0,1
5.3,2013,140000,12.05,2179,120,10,MAHINDRA,SCORPIO VLX 4WD BSIV,1,0,1,0,0,0,1,0,1
5.75,2014,65597,22.7,1498,89.84,9,FORD,ECOSPORT 1.5 DV5 MT TITANIUM,0,1,1,0,0,0,1,1,0
2.4,2012,61785,17,1086,5,11,HYUNDAI,SANTRO XING GL CNG,0,0,0,0,0,0,1,1,0
5.5,2017,35000,18.6,1197,81.83,6,HYUNDAI,I20 2015-2017 SPORTZ 1.2,1,0,0,0,0,1,1,1,0
5,2014,160000,26.21,1248,88.5,9,MARUTI,CIAZ VDI PLUS,1,0,1,0,0,0,1,1,0
6.43,2020,7124,21.01,1197,81.8,3,MARUTI,BALENO DELTA,1,0,0,0,0,1,1,1,0
10,2019,15000,18.1,999,123.24,4,FORD,ECOSPORT 2015-2021 S PETROL BSIV,1,0,0,0,0,1,1,1,0
6.11,2018,22979,25.4,1186,73.97,5,HYUNDAI,XCENT 1.2 CRDI S,0,0,1,0,0,0,1,1,0
3.1,2014,150000,23.59,1364,67.04,9,TOYOTA,ETIOS LIVA GD,1,0,1,0,0,0,1,1,0
5.5,2016,34000,18.9,1197,82,7,HYUNDAI,GRAND I10 ASTA,1,0,0,0,0,1,1,1,0
3.5,2015,42000,21.64,1461,84.8,8,RENAULT,SCALA DIESEL RXZ TRAVELOGUE,0,0,1,0,0,0,1,1,0
3,2011,280000,20.54,1598,103.6,12,VOLKSWAGEN,VENTO DIESEL TRENDLINE,1,0,1,0,0,0,1,1,0
4.7,2018,40000,20.3,1199,84,5,TATA,TIGOR 1.2 REVOTRON XT,1,0,0,0,0,1,1,1,0
5.25,2014,77000,26,1498,98.6,9,HONDA,CITY I DTEC V,0,0,1,0,0,0,1,1,0
4.69,2017,15000,19.44,1198,67,6,DATSUN,GO PLUS T OPTION BSIV,1,0,0,0,0,1,1,0,1
2.1,2012,60000,20.92,998,67.1,11,MARUTI,ALTO K10 2010-2014 VXI,1,0,0,0,0,1,1,1,0
2,2013,120000,22.74,796,47.3,10,MARUTI,ALTO 800 LXI,1,0,0,0,0,1,1,1,0
4,2019,2500,23.01,999,67,4,RENAULT,KWID 1.0 RXT OPTIONAL,1,0,0,0,0,1,1,1,0
20.9025,2013,50000,16.36,2179,187.7,10,JAGUAR,XF 2.2 LITRE LUXURY,0,0,1,0,0,0,0,1,0
3.4,2016,46500,23.1,998,67.04,7,MARUTI,CELERIO ZXI,1,0,0,0,0,1,1,1,0
0.95,2005,5000,19.7,796,46.3,18,MARUTI,ALTO LXI BSIII,1,0,0,0,0,1,1,1,0
20.5,2015,69000,15.73,1968,174.33,8,AUDI,Q3 35 TDI QUATTRO PREMIUM PLUS,0,0,1,0,0,0,0,1,0
3.81,2012,68000,22.9,1248,74,11,MARUTI,SWIFT VDI,1,0,1,0,0,0,1,1,0
7.75,2011,45000,14.94,2143,204,12,MERCEDES-BENZ,C-CLASS C 250 CDI ELEGANCE,0,0,1,0,0,0,0,1,0
7,2017,20000,28.4,1248,74.02,6,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
